source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
137356352662269440,44.95450580930492,35.506953370460856,,,,20.79585,-0.39086533
137356593181655680,44.861120296085154,35.49189759090166,,,,20.938553,1.8586178
137356730619393152,44.89514474823966,35.51173159163965,,,,20.646624,0.5525284
137356799338861824,44.86195777186025,35.49625044539145,0.21276258383662283,-0.12331772142518638,-2.413688900383452,17.074455,0.8815079
137356971137568000,44.85802109527257,35.53062446642676,-0.015205542831754619,0.31664073626670874,-0.46172040552379934,18.987782,0.9248352
137356975432404608,44.85719932136989,35.513336263547664,0.8337016393250797,1.7757812277604499,-5.818713209732691,16.66638,1.6456146
137357486534848256,44.92827100615886,35.57147119058331,0.20575215183559212,0.433213525756021,1.077896103734988,20.543274,1.1973896
137357971864813568,44.97707180787117,35.565785200691224,0.6072690229052112,3.0698178569513788,-3.0646262776310547,15.035748,0.8468666
137358281102532864,45.07041697361244,35.58270491823146,0.7279951646527035,0.8368470447716461,1.0907218056037316,19.196245,1.7578773
137358452901573760,45.03453345752693,35.60037427530146,0.1597186499500722,2.3028147274009387,-1.5286940519654684,20.649187,1.0993423
137358968297225856,44.933969616801356,35.58678809135045,0.35729858207422177,2.3018346588557757,-0.8261966677427993,16.210608,1.009943
137359307599801728,44.991655050360336,35.61988384356635,0.5456949039934487,-0.9152308579731203,1.8410460318701154,18.261564,1.360424
137359655491990016,44.995991838849434,35.65535325563295,1.4593058177645932,7.443559696775107,-45.05154518795251,13.859173,1.0141726
138485486679554176,49.18641522223061,37.13131917578185,-0.08640051339454592,4.423940030182712,-2.087934876494292,20.57789,0.7029247
138485589757395200,49.22474643249604,37.142028499249335,1.280887170190253,-3.755260247459729,4.033065144726912,19.846058,2.1657295
138755966539590016,46.809156468398385,36.097961028733145,,,,20.937586,1.4778309
